,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,INDICATOR,Frequency,Reference Area,Indicator
115,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1959-08,1959-08-01,17.5812641658031,17.5812641658031,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
116,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1959-09,1959-09-01,17.4193084352332,17.4193084352332,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
117,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1959-10,1959-10-01,17.6532433989637,17.6532433989637,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
118,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1959-11,1959-11-01,17.5632767253886,17.5632767253886,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
119,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1959-12,1959-12-01,17.5632767253886,17.5632767253886,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
120,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-01,1960-01-01,17.7792144248705,17.7792144248705,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
121,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-02,1960-02-01,17.7972116891192,17.7972116891192,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
122,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-03,1960-03-01,17.7432198963731,17.7432198963731,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
123,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-04,1960-04-01,17.8511936580311,17.8511936580311,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
124,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-05,1960-05-01,18.013149388601,18.013149388601,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
125,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-06,1960-06-01,17.9411701554404,17.9411701554404,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
126,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-07,1960-07-01,17.9231728911917,17.9231728911917,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
127,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-08,1960-08-01,18.0671313575129,18.0671313575129,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
128,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-09,1960-09-01,18.2110996476684,18.2110996476684,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
129,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-10,1960-10-01,18.3010761450777,18.3010761450777,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
130,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-11,1960-11-01,18.0491439170985,18.0491439170985,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
131,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1960-12,1960-12-01,18.1931023834197,18.1931023834197,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
132,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-01,1961-01-01,18.445034611399,18.445034611399,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
133,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-02,1961-02-01,18.5350111088083,18.5350111088083,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
134,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-03,1961-03-01,18.4990165803109,18.4990165803109,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
135,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-04,1961-04-01,18.6789695751295,18.6789695751295,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
136,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-05,1961-05-01,18.5889930777202,18.5889930777202,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
137,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-06,1961-06-01,18.5889930777202,18.5889930777202,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
138,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-07,1961-07-01,18.8949170984456,18.8949170984456,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
139,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-08,1961-08-01,19.0388755647668,19.0388755647668,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
140,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-09,1961-09-01,19.1468493264249,19.1468493264249,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
141,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-10,1961-10-01,19.5607372849741,19.5607372849741,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
142,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-11,1961-11-01,19.6507137823834,19.6507137823834,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
143,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1961-12,1961-12-01,19.8306667772021,19.8306667772021,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
144,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-01,1962-01-01,19.9566279792746,19.9566279792746,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
145,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-02,1962-02-01,19.884648746114,19.884648746114,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
146,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-03,1962-03-01,19.9206334507772,19.9206334507772,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
147,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-04,1962-04-01,20.1365809740933,20.1365809740933,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
148,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-05,1962-05-01,20.2445547357513,20.2445547357513,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
149,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-06,1962-06-01,20.1725656787565,20.1725656787565,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
150,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-07,1962-07-01,20.3705159378238,20.3705159378238,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
151,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-08,1962-08-01,20.3705159378238,20.3705159378238,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
152,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-09,1962-09-01,20.2985367046632,20.2985367046632,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
153,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-10,1962-10-01,20.4604924352332,20.4604924352332,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
154,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-11,1962-11-01,20.3885132020725,20.3885132020725,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
155,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1962-12,1962-12-01,20.8024011606218,20.8024011606218,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
156,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-01,1963-01-01,21.1443098860104,21.1443098860104,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
157,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-02,1963-02-01,21.2399842072539,21.2399842072539,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
158,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-03,1963-03-01,21.3356585284974,21.3356585284974,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
159,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-04,1963-04-01,21.4313328497409,21.4313328497409,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
160,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-05,1963-05-01,21.5987702797927,21.5987702797927,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
161,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-06,1963-06-01,21.7661978860104,21.7661978860104,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
162,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-07,1963-07-01,21.6226913160622,21.6226913160622,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
163,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-08,1963-08-01,21.5509282072539,21.5509282072539,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
164,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-09,1963-09-01,21.9814675647668,21.9814675647668,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
165,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-10,1963-10-01,21.9097142797928,21.9097142797928,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
166,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-11,1963-11-01,21.8140399585492,21.8140399585492,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
167,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1963-12,1963-12-01,21.9097142797928,21.9097142797928,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
168,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-01,1964-01-01,21.9336353160622,21.9336353160622,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
169,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-02,1964-02-01,21.9097142797928,21.9097142797928,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
170,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-03,1964-03-01,22.0053886010363,22.0053886010363,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
171,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-04,1964-04-01,22.2685003523316,22.2685003523316,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
172,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-05,1964-05-01,22.3641746735751,22.3641746735751,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
173,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-06,1964-06-01,22.3163326010363,22.3163326010363,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
174,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-07,1964-07-01,22.1967372435233,22.1967372435233,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
175,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-08,1964-08-01,22.4359279585492,22.4359279585492,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
176,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-09,1964-09-01,22.7229509222798,22.7229509222798,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
177,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-10,1964-10-01,23.1295790673575,23.1295790673575,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
178,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-11,1964-11-01,22.9382304248705,22.9382304248705,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
179,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1964-12,1964-12-01,22.9382304248705,22.9382304248705,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
180,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-01,1965-01-01,23.4405230673575,23.4405230673575,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
181,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-02,1965-02-01,23.3926809948187,23.3926809948187,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
182,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-03,1965-03-01,23.536197388601,23.536197388601,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
183,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-04,1965-04-01,24.0384900310881,24.0384900310881,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
184,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-05,1965-05-01,23.8949834611399,23.8949834611399,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
185,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-06,1965-06-01,23.847141388601,23.847141388601,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
186,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-07,1965-07-01,23.7275460310881,23.7275460310881,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
187,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-08,1965-08-01,23.847141388601,23.847141388601,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
188,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-09,1965-09-01,24.1820064248705,24.1820064248705,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
189,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-10,1965-10-01,24.4929504248705,24.4929504248705,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
190,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-11,1965-11-01,24.2537695336788,24.2537695336788,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
191,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1965-12,1965-12-01,24.4211971398964,24.4211971398964,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
192,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-01,1966-01-01,24.6603878549223,24.6603878549223,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
193,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-02,1966-02-01,24.8517364974093,24.8517364974093,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
194,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-03,1966-03-01,24.9474108186528,24.9474108186528,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
195,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-04,1966-04-01,25.2344436062176,25.2344436062176,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
196,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-05,1966-05-01,25.0670061761658,25.0670061761658,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
197,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-06,1966-06-01,25.1148482487047,25.1148482487047,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
198,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-07,1966-07-01,25.1866015336788,25.1866015336788,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
199,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-08,1966-08-01,24.9952528911917,24.9952528911917,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
200,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-09,1966-09-01,25.2822758549223,25.2822758549223,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
201,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-10,1966-10-01,25.4497132849741,25.4497132849741,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
202,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-11,1966-11-01,25.2583548186529,25.2583548186529,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
203,monthly,IMF,CPI,Consumer Price Index (CPI),M.JP.PCPI_IX,"Monthly – Japan – Consumer Price Index, All items",1966-12,1966-12-01,25.4975455336788,25.4975455336788,M,JP,PCPI_IX,Monthly,Japan,"Consumer Price Index, All items"
